CustomerKey,FirstName,LastName,MaritalStatus,Gender,YearlyIncome,Education,Occupation,City,StateProvince,Country,NumberOfOrders,TotalQuantity,TotalAmount
18148,Jaclyn,Huang,M,F,"$60,000.00 ",Partial High School,Skilled Manual,Colombes,Hauts de Seine,France,3,3,"$1,518.58 "
18149,Rebekah,Blanco,M,F,"$100,000.00 ",Bachelors,Management,Berkshire,England,United Kingdom,4,4,$50.23 
18150,Mitchell,Deng,S,M,"$80,000.00 ",Partial College,Professional,Colombes,Hauts de Seine,France,2,2,$76.97 
18151,Brendan,She,S,M,"$80,000.00 ",Partial College,Professional,Saint Germain en Laye,Yveline,France,2,2,$76.97 
18152,Bryant,Suri,S,M,"$90,000.00 ",Partial College,Professional,Pantin,Seine Saint Denis,France,2,2,$76.97 
18153,Karen,Gao,M,F,"$100,000.00 ",Bachelors,Management,Berlin,Hessen,Germany,1,1,$4.99 
18154,Calvin,She,S,M,"$100,000.00 ",Bachelors,Management,Berlin,Nordrhein-Westfalen,Germany,5,5,$66.44 
18155,Arianna,Morgan,M,F,"$80,000.00 ",Partial College,Professional,Billericay,England,United Kingdom,7,7,$135.43 
18156,Trisha,Zhang,M,F,"$80,000.00 ",Partial College,Professional,High Wycombe,England,United Kingdom,5,5,$82.26 
18157,Isabella,Hall,S,F,"$90,000.00 ",Partial College,Professional,Frankfurt,Hessen,Germany,5,5,"$3,399.41 "
18158,Jeremiah,Griffin,M,M,"$90,000.00 ",Partial College,Professional,Oxford,England,United Kingdom,4,4,"$6,869.61 "
18159,Jaime,Serrano,M,F,"$100,000.00 ",High School,Professional,Saint Ouen,Loir et Cher,France,1,1,$21.98 
18160,Bryan,Rivera,M,M,"$130,000.00 ",High School,Professional,Gateshead,England,United Kingdom,6,6,"$6,914.59 "
18161,Tanya,Sanz,M,F,"$90,000.00 ",Partial College,Professional,Cergy,Val d'Oise,France,2,2,$7.28 
18162,Misty,Pal,M,F,"$90,000.00 ",Partial College,Professional,Colombes,Hauts de Seine,France,2,2,$7.28 
18163,Gabriel,Zhang,M,M,"$100,000.00 ",Bachelors,Management,Metz,Moselle,France,5,5,"$3,044.06 "
18164,Alisha,Wang,M,F,"$120,000.00 ",Bachelors,Management,Salzgitter,Hessen,Germany,3,3,"$3,330.42 "
18165,Randall,Gill,M,M,"$120,000.00 ",Bachelors,Management,Birmingham,England,United Kingdom,5,5,$82.26 
18166,Julian,Wood,M,M,"$150,000.00 ",Graduate Degree,Management,Oxford,England,United Kingdom,7,7,"$7,200.37 "
18167,Raul,Chander,M,M,"$90,000.00 ",High School,Professional,Frankfurt am Main,Hamburg,Germany,4,4,"$3,405.41 "
18168,Pedro,Sanz,S,M,"$130,000.00 ",Partial College,Professional,Esher-Molesey,England,United Kingdom,6,6,"$6,907.55 "
18169,Alisha,Liang,S,F,"$80,000.00 ",High School,Professional,Berlin,Hessen,Germany,2,2,$7.28 
18170,Adam,Perez,M,M,"$90,000.00 ",High School,Professional,Ingolstadt,Bayern,Germany,2,2,$39.98 
18171,Alejandro,Zeng,M,M,"$110,000.00 ",Partial College,Professional,Stuttgart,Saarland,Germany,5,5,"$3,319.40 "
18172,Willie,Black,M,M,"$130,000.00 ",High School,Professional,Birmingham,England,United Kingdom,4,4,$77.27 
18173,Brent,Zhang,S,M,"$130,000.00 ",High School,Professional,London,England,United Kingdom,9,9,"$7,189.35 "
18174,Jill,Munoz,M,F,"$90,000.00 ",High School,Management,Orly,Val de Marne,France,2,2,$7.28 
18175,Carrie,Hernandez,M,F,"$90,000.00 ",High School,Management,Paris,Seine (Paris),France,4,4,"$3,064.07 "
18176,Bradley,Kumar,M,M,"$110,000.00 ",Partial College,Management,Leipzig,Nordrhein-Westfalen,Germany,5,5,"$3,345.40 "
18177,Reginald,Suarez,M,M,"$130,000.00 ",High School,Management,London,England,United Kingdom,9,9,"$7,043.56 "
18178,Tracy,Goel,M,F,"$160,000.00 ",Partial College,Management,Reading,England,United Kingdom,3,3,$51.46 
18179,Chelsea,McDonald,S,F,"$80,000.00 ",High School,Management,Paris,Seine (Paris),France,1,1,$4.99 
18180,Juan,Howard,M,M,"$120,000.00 ",High School,Management,Kassel,Hessen,Germany,2,2,$12.94 
18181,Neil,Diaz,M,M,"$150,000.00 ",High School,Management,London,England,United Kingdom,7,7,$185.92 
18182,Kristi,Prasad,S,F,"$90,000.00 ",Partial High School,Skilled Manual,Berlin,Saarland,Germany,1,1,$4.99 
18183,Meagan,Schmidt,M,F,"$90,000.00 ",Partial High School,Skilled Manual,Paderborn,Nordrhein-Westfalen,Germany,5,5,"$3,343.36 "
18184,Leonard,Chande,M,M,"$90,000.00 ",Partial High School,Skilled Manual,Paris,Seine (Paris),France,3,3,$89.97 
18185,Laura,Huang,M,F,"$110,000.00 ",Partial High School,Professional,Leipzig,Nordrhein-Westfalen,Germany,5,5,"$3,332.39 "
18186,Lori,Hernandez,M,F,"$130,000.00 ",Partial High School,Professional,Newcastle upon Tyne,England,United Kingdom,6,6,$139.44 
18187,Dennis,Gao,S,M,"$150,000.00 ",Bachelors,Professional,West Sussex,England,United Kingdom,4,4,$44.91 
18188,Jeffery,Wang,M,M,"$60,000.00 ",Bachelors,Professional,Warrnambool,Victoria,Australia,5,5,"$6,093.20 "
18189,Nancy,Mehta,M,F,"$70,000.00 ",Bachelors,Professional,Silverwater,New South Wales,Australia,2,2,"$4,118.26 "
18190,Danny,Diaz,M,M,"$70,000.00 ",Bachelors,Professional,Findon,South Australia,Australia,2,2,$30.97 
18191,Julie,Sharma,M,F,"$80,000.00 ",Bachelors,Professional,North Sydney,New South Wales,Australia,3,3,$94.47 
18192,Max,Hernandez,M,M,"$60,000.00 ",Bachelors,Professional,North Sydney,New South Wales,Australia,3,3,$63.97 
18193,Louis,Yuan,S,M,"$90,000.00 ",Bachelors,Professional,Lavender Bay,New South Wales,Australia,4,4,"$4,145.54 "
18194,Yolanda,Kumar,M,F,"$70,000.00 ",Bachelors,Professional,Perth,South Australia,Australia,3,3,$85.96 
18195,Walter,Sanz,M,M,"$70,000.00 ",Bachelors,Professional,Lane Cove,New South Wales,Australia,3,3,$94.47 
18196,Ivan,Rana,M,M,"$100,000.00 ",High School,Management,Coffs Harbour,New South Wales,Australia,4,4,"$4,133.24 "
18197,Jenny,Zimmerman,M,F,"$110,000.00 ",Partial College,Management,Darlinghurst,New South Wales,Australia,2,2,$30.97 
18198,Cedric,Xu,S,M,"$120,000.00 ",Partial High School,Professional,Darlinghurst,New South Wales,Australia,3,3,"$4,143.25 "
18199,Brandy,Lopez,S,F,"$130,000.00 ",High School,Management,Malabar,New South Wales,Australia,5,5,$99.94 
18200,Alfredo,Gomez,M,M,"$90,000.00 ",Bachelors,Professional,Port Macquarie,New South Wales,Australia,5,5,"$4,150.53 "
18201,Karla,Xie,M,F,"$100,000.00 ",High School,Management,Port Macquarie,New South Wales,Australia,5,5,"$4,157.73 "
18202,Erika,Gill,M,F,"$100,000.00 ",High School,Management,Townsville,Queensland,Australia,2,2,"$4,143.26 "
18203,Louis,Kumar,S,M,"$100,000.00 ",High School,Management,Milsons Point,New South Wales,Australia,3,3,"$4,172.25 "
18204,Tiffany,Cai,M,F,"$120,000.00 ",Partial High School,Professional,Rockhampton,Queensland,Australia,4,4,"$4,133.24 "
18205,Lindsey,Raji,M,F,"$90,000.00 ",Bachelors,Professional,Port Macquarie,New South Wales,Australia,3,3,"$6,056.61 "
18206,Bruce,Madan,M,M,"$100,000.00 ",High School,Management,Coffs Harbour,New South Wales,Australia,3,3,$65.96 
18207,Phillip,Gonzalez,M,M,"$100,000.00 ",High School,Management,Silverwater,New South Wales,Australia,5,5,"$6,089.59 "
18208,Latoya,Nara,M,F,"$90,000.00 ",Bachelors,Professional,Lavender Bay,New South Wales,Australia,4,4,"$6,035.60 "
18209,Ann,Chandra,S,F,"$110,000.00 ",High School,Management,Goulburn,New South Wales,Australia,3,3,"$6,056.61 "
18210,Katie,Lal,M,F,"$130,000.00 ",High School,Management,Silverwater,New South Wales,Australia,5,5,"$6,044.59 "
18211,Jaclyn,Sun,M,F,"$130,000.00 ",High School,Management,Caloundra,Queensland,Australia,3,3,$65.96 
18212,Marc,Ramos,M,M,"$90,000.00 ",Bachelors,Professional,St. Leonards,New South Wales,Australia,3,3,"$6,029.57 "
18213,Sheena,Raji,S,F,"$100,000.00 ",High School,Management,Cloverdale,South Australia,Australia,5,5,"$6,070.59 "
18214,Ronald,Suri,M,M,"$100,000.00 ",High School,Management,Melbourne,Victoria,Australia,5,5,"$6,093.20 "
18215,Ashley,Taylor,S,F,"$90,000.00 ",Bachelors,Professional,Rockhampton,Queensland,Australia,3,3,$150.97 
18216,Susan,Zhang,M,F,"$90,000.00 ",Bachelors,Professional,Townsville,Queensland,Australia,3,3,$38.92 
18217,Danny,Alonso,M,M,"$110,000.00 ",High School,Management,Hawthorne,Queensland,Australia,3,3,"$6,056.61 "
18218,Thomas,Powell,M,M,"$110,000.00 ",High School,Management,Wollongong,New South Wales,Australia,2,2,"$6,021.62 "
18219,Felicia,Gomez,M,F,"$120,000.00 ",Partial High School,Professional,Wollongong,New South Wales,Australia,4,4,"$6,038.56 "
18220,Brent,Huang,M,M,"$110,000.00 ",Partial High School,Professional,Brisbane,Queensland,Australia,2,2,"$6,021.62 "
18221,Marc,Alvarez,M,M,"$160,000.00 ",Partial High School,Management,Hawthorne,Queensland,Australia,4,4,$45.95 
18222,Carolyn,Suarez,M,F,"$130,000.00 ",Bachelors,Management,St. Leonards,New South Wales,Australia,5,5,"$6,044.59 "
18223,Noah,Clark,M,M,"$90,000.00 ",Partial College,Professional,Corvallis,Oregon,United States,2,2,$39.98 
18224,Vanessa,Perry,S,F,"$90,000.00 ",Partial College,Professional,Marysville,Washington,United States,5,5,"$2,394.45 "
18225,Paige,Jenkins,S,F,"$90,000.00 ",Partial College,Professional,Marysville,Washington,United States,5,5,"$2,349.96 "
18226,Joseph,Walker,M,M,"$60,000.00 ",Partial College,Skilled Manual,Seattle,Washington,United States,2,2,"$1,725.98 "
18227,Miranda,Diaz,M,F,"$60,000.00 ",Partial College,Skilled Manual,Lynnwood,Washington,United States,3,3,"$1,729.97 "
18228,Adam,Parker,M,M,"$60,000.00 ",Partial College,Skilled Manual,Santa Cruz,California,United States,2,2,"$1,709.98 "
18229,Gabriella,Ward,M,F,"$60,000.00 ",Partial College,Skilled Manual,Burlingame,California,United States,1,1,"$1,700.99 "
18230,Brianna,Perry,M,F,"$60,000.00 ",Bachelors,Professional,Bellflower,California,United States,1,1,$4.99 
18231,Janet,Gutierrez,M,F,"$80,000.00 ",Graduate Degree,Professional,Berkeley,California,United States,2,2,"$2,414.99 "
18232,Sophia,Edwards,M,F,"$80,000.00 ",Partial College,Skilled Manual,Novato,California,United States,4,4,"$2,369.97 "
18233,Mackenzie,Bailey,S,F,"$60,000.00 ",Bachelors,Professional,Olympia,Washington,United States,4,4,"$1,732.26 "
18234,Alexandria,Russell,M,F,"$60,000.00 ",Bachelors,Professional,Sedro Woolley,Washington,United States,2,2,"$1,754.98 "
18235,Vincent,Guo,M,M,"$70,000.00 ",Graduate Degree,Professional,Beverly Hills,California,United States,2,2,$39.98 
18236,Andrew,Wilson,M,M,"$80,000.00 ",Graduate Degree,Professional,Shawnee,British Columbia,Canada,2,2,"$2,414.99 "
18237,Nicole,Russell,M,F,"$80,000.00 ",Graduate Degree,Professional,Cliffside,British Columbia,Canada,4,4,"$2,318.96 "
18238,Eduardo,Harris,M,M,"$90,000.00 ",Graduate Degree,Management,Caloundra,Queensland,Australia,3,3,"$6,030.61 "
18239,Alisha,Zhu,M,F,"$90,000.00 ",Graduate Degree,Management,Malabar,New South Wales,Australia,3,3,"$6,030.61 "
18240,Arthur,Smith,M,M,"$90,000.00 ",Graduate Degree,Management,Melton,Victoria,Australia,6,6,"$6,098.58 "
18241,Tony,Sharma,M,M,"$90,000.00 ",Graduate Degree,Management,Springwood,New South Wales,Australia,4,4,"$6,058.21 "
18242,Christine,Pal,M,F,"$90,000.00 ",Graduate Degree,Management,Newcastle,New South Wales,Australia,5,5,"$6,121.71 "
18243,Cesar,Sai,M,M,"$90,000.00 ",Graduate Degree,Management,Milsons Point,New South Wales,Australia,4,4,"$6,058.21 "
18244,Lindsay,Chande,M,F,"$100,000.00 ",Graduate Degree,Management,East Brisbane,Queensland,Australia,2,2,"$6,021.62 "
18245,Misty,Goel,S,F,"$60,000.00 ",Bachelors,Professional,Brisbane,Queensland,Australia,2,2,"$6,021.62 "
18246,Terrence,Raje,M,M,"$90,000.00 ",Bachelors,Professional,Springwood,New South Wales,Australia,3,3,"$6,030.61 "
18247,Donna,Beck,M,F,"$70,000.00 ",Bachelors,Professional,Melbourne,Victoria,Australia,3,3,$84.96 
18248,Pedro,Moreno,M,M,"$110,000.00 ",Graduate Degree,Management,Caloundra,Queensland,Australia,5,5,"$6,037.89 "
18249,Alison,Chander,M,F,"$120,000.00 ",Graduate Degree,Management,Perth,South Australia,Australia,5,5,"$6,044.59 "
18250,Jeremiah,Hall,S,M,"$70,000.00 ",Bachelors,Professional,Geelong,Victoria,Australia,4,4,"$6,058.21 "
18251,Ricky,Sanz,S,M,"$70,000.00 ",Bachelors,Professional,Geelong,Victoria,Australia,4,4,"$6,035.60 "
18252,Alvin,Sun,M,M,"$80,000.00 ",Graduate Degree,Management,Bendigo,Victoria,Australia,2,2,"$6,021.62 "
18253,Trisha,Guo,M,F,"$80,000.00 ",Graduate Degree,Management,Melbourne,Victoria,Australia,4,4,$45.95 
18254,Larry,Martin,S,M,"$100,000.00 ",Graduate Degree,Management,Lane Cove,New South Wales,Australia,2,2,"$6,021.62 "
18255,Rachel,Griffin,S,F,"$60,000.00 ",Bachelors,Professional,Geelong,Victoria,Australia,5,5,"$6,067.20 "
18256,Gilbert,Cai,M,M,"$60,000.00 ",Bachelors,Professional,Brisbane,Queensland,Australia,4,4,$98.96 
18257,Krista,Jimenez,M,F,"$70,000.00 ",Bachelors,Professional,Cranbourne,Victoria,Australia,4,4,$115.95 
18258,Cassie,Chander,S,F,"$70,000.00 ",Bachelors,Professional,Matraville,New South Wales,Australia,4,4,$45.95 
18259,Bailey,Torres,S,F,"$70,000.00 ",Bachelors,Professional,Melbourne,Victoria,Australia,2,2,$30.97 
18260,Jodi,Sharma,S,F,"$70,000.00 ",Bachelors,Professional,Warrnambool,Victoria,Australia,4,4,"$6,035.60 "
18261,Stacy,Ramos,S,F,"$70,000.00 ",Bachelors,Professional,Perth,South Australia,Australia,3,3,$85.96 
18262,Evelyn,Rana,S,F,"$60,000.00 ",Bachelors,Professional,Sydney,New South Wales,Australia,5,5,$142.45 
18263,Karla,Jai,M,F,"$60,000.00 ",Bachelors,Professional,Coffs Harbour,New South Wales,Australia,5,5,$126.94 
18264,Jeffery,Ma,S,M,"$60,000.00 ",Bachelors,Professional,Darlinghurst,New South Wales,Australia,3,3,$69.97 
18265,Trisha,Cai,M,F,"$60,000.00 ",Bachelors,Professional,North Sydney,New South Wales,Australia,2,2,$64.98 
18266,Mandy,Huang,S,F,"$60,000.00 ",Bachelors,Professional,Melton,Victoria,Australia,4,4,$72.26 
18267,Brad,Jai,M,M,"$60,000.00 ",Bachelors,Professional,Goulburn,New South Wales,Australia,2,2,$64.98 
18268,Preston,Chapman,M,M,"$60,000.00 ",Bachelors,Professional,South Melbourne,Victoria,Australia,6,6,"$6,102.19 "
18269,Wendy,Torres,S,F,"$60,000.00 ",Bachelors,Professional,Hawthorne,Queensland,Australia,5,5,"$6,113.20 "
18270,Rachael,Rana,S,F,"$70,000.00 ",Bachelors,Professional,Wollongong,New South Wales,Australia,3,3,$94.47 
18271,Darrell,Yuan,M,M,"$70,000.00 ",Bachelors,Professional,North Sydney,New South Wales,Australia,4,4,$119.95 
18272,Autumn,Lin,M,F,"$90,000.00 ",Bachelors,Professional,Lavender Bay,New South Wales,Australia,3,3,"$6,056.61 "
18273,Natalie,Moore,M,F,"$90,000.00 ",Bachelors,Professional,Melbourne,Victoria,Australia,4,4,"$6,104.21 "
18274,Carla,Sanchez,M,F,"$90,000.00 ",Bachelors,Professional,Newcastle,New South Wales,Australia,2,2,$30.97 
18275,Heather,Yang,S,F,"$70,000.00 ",Partial College,Skilled Manual,Gold Coast,Queensland,Australia,2,2,"$6,021.62 "
18276,Alexa,Murphy,S,F,"$60,000.00 ",Bachelors,Professional,Cranbourne,Victoria,Australia,4,4,"$6,106.60 "
18277,Terry,Lal,M,M,"$60,000.00 ",Bachelors,Professional,Hawthorne,Queensland,Australia,5,5,"$6,070.59 "
18278,Lucas,Powell,M,M,"$60,000.00 ",Partial College,Skilled Manual,Sunbury,Victoria,Australia,5,5,$158.95 
18279,Rachael,Suri,S,F,"$60,000.00 ",Partial College,Skilled Manual,Wollongong,New South Wales,Australia,8,8,$162.02 
18280,Jimmy,Alonso,M,M,"$60,000.00 ",Partial College,Skilled Manual,Hobart,Tasmania,Australia,5,5,$126.56 
18281,Jaclyn,Li,S,F,"$60,000.00 ",Partial College,Skilled Manual,Milsons Point,New South Wales,Australia,4,4,"$6,081.10 "
18282,Candace,Kapoor,S,F,"$100,000.00 ",Bachelors,Professional,Gold Coast,Queensland,Australia,2,2,$30.97 
18283,Mallory,Vazquez,S,F,"$100,000.00 ",Bachelors,Professional,Hobart,Tasmania,Australia,5,5,$128.94 
18284,Carl,Deng,S,M,"$100,000.00 ",Bachelors,Professional,Hobart,Tasmania,Australia,3,3,"$6,029.57 "
18285,Roberto,Romero,M,M,"$60,000.00 ",Partial College,Skilled Manual,Newcastle,New South Wales,Australia,6,6,$141.55 
18286,Holly,Suri,M,F,"$60,000.00 ",Partial College,Skilled Manual,Caloundra,Queensland,Australia,6,6,$141.55 
18287,Heather,Zeng,M,F,"$40,000.00 ",Bachelors,Professional,Lavender Bay,New South Wales,Australia,5,5,$72.16 
18288,Daisy,Suarez,S,F,"$70,000.00 ",Bachelors,Professional,Goulburn,New South Wales,Australia,5,5,"$6,093.20 "
18289,Jaclyn,Raji,M,F,"$80,000.00 ",Bachelors,Professional,Milsons Point,New South Wales,Australia,3,3,$94.47 
18290,Audrey,Hernandez,S,F,"$70,000.00 ",Bachelors,Professional,Darlinghurst,New South Wales,Australia,3,3,$84.96 
18291,Jennifer,Hill,S,F,"$70,000.00 ",Bachelors,Professional,Melton,Victoria,Australia,2,2,$30.97 
18292,Louis,Tang,S,M,"$70,000.00 ",Bachelors,Professional,South Melbourne,Victoria,Australia,4,4,$39.25 
18293,Austin,Butler,M,M,"$90,000.00 ",Bachelors,Professional,Rockhampton,Queensland,Australia,5,5,$74.24 
18294,Denise,Prasad,M,F,"$90,000.00 ",Bachelors,Professional,Sunbury,Victoria,Australia,3,3,$78.26 
18295,Ajay,Solanki,M,F,"$90,000.00 ",Bachelors,Professional,Brisbane,Queensland,Australia,3,3,$144.27 
18296,Trisha,Li,S,F,"$70,000.00 ",Bachelors,Professional,Coffs Harbour,New South Wales,Australia,6,6,"$6,117.69 "
18297,Gloria,Alvarez,S,F,"$70,000.00 ",Bachelors,Professional,Milsons Point,New South Wales,Australia,5,5,"$6,119.59 "
18298,Geoffrey,Malhotra,S,M,"$70,000.00 ",Bachelors,Professional,North Ryde,New South Wales,Australia,2,2,$24.27 
18299,Colin,Deng,M,M,"$70,000.00 ",Partial College,Skilled Manual,Townsville,Queensland,Australia,3,3,$32.22 
18300,Diane,Ramos,M,F,"$60,000.00 ",Partial College,Skilled Manual,Cloverdale,South Australia,Australia,3,3,$64.88 
18301,Julie,Xu,S,F,"$90,000.00 ",Bachelors,Management,Sunbury,Victoria,Australia,3,3,"$6,056.61 "
18302,Wayne,Xie,S,M,"$90,000.00 ",Bachelors,Management,Cranbourne,Victoria,Australia,3,3,"$6,029.57 "
18303,Shannon,Serrano,S,M,"$90,000.00 ",Bachelors,Management,North Sydney,New South Wales,Australia,3,3,"$6,030.61 "
18304,Yolanda,She,S,F,"$70,000.00 ",Partial College,Skilled Manual,Silverwater,New South Wales,Australia,3,3,$26.56 
18305,Kelvin,Xu,M,M,"$40,000.00 ",Bachelors,Management,Warrnambool,Victoria,Australia,6,6,$160.55 
18306,Margaret,Lin,M,F,"$70,000.00 ",Partial College,Skilled Manual,Melbourne,Victoria,Australia,3,3,$87.77 
18307,Amy,Zhang,S,F,"$70,000.00 ",Partial College,Skilled Manual,Goulburn,New South Wales,Australia,2,2,"$6,021.62 "
18308,Erica,Chen,S,F,"$70,000.00 ",Partial College,Skilled Manual,South Melbourne,Victoria,Australia,5,5,"$6,037.89 "
18309,Mandy,Wu,S,F,"$70,000.00 ",Partial College,Skilled Manual,Port Macquarie,New South Wales,Australia,5,5,"$6,090.59 "
18310,Lance,Romero,M,M,"$10,000.00 ",High School,Skilled Manual,Rhodes,New South Wales,Australia,1,1,$21.49 
18311,Jennifer,Mitchell,M,F,"$40,000.00 ",High School,Skilled Manual,El Cajon,California,United States,2,2,$13.98 
18312,Miguel,Moore,S,M,"$40,000.00 ",High School,Skilled Manual,Daly City,California,United States,3,3,$15.23 
18313,Arianna,Foster,S,F,"$30,000.00 ",High School,Skilled Manual,Burlingame,California,United States,2,2,$7.28 
18314,Eric,Perry,S,M,"$30,000.00 ",High School,Skilled Manual,Langley,British Columbia,Canada,6,6,$115.73 
18315,Melody,Dominguez,M,F,"$30,000.00 ",High School,Skilled Manual,Carol Stream,Illinois,United States,2,2,$7.28 
18316,Justin,Kumar,S,M,"$30,000.00 ",High School,Skilled Manual,Olympia,Washington,United States,2,2,$7.28 
18317,Samantha,Jones,M,F,"$30,000.00 ",High School,Skilled Manual,Shawnee,British Columbia,Canada,5,5,$84.74 
18318,Benjamin,Hughes,M,M,"$40,000.00 ",High School,Skilled Manual,Lynnwood,Washington,United States,3,3,"$1,760.47 "
18319,Aimee,Sun,S,F,"$30,000.00 ",Partial College,Clerical,Rhodes,New South Wales,Australia,3,3,$60.47 
18320,Luis,Jai,M,M,"$30,000.00 ",Partial High School,Clerical,Vancouver,British Columbia,Canada,10,10,$223.19 
18321,Sebastian,Cook,S,M,"$30,000.00 ",Partial High School,Clerical,Woodburn,Oregon,United States,2,2,$12.94 
18322,Antonio,Ross,S,M,"$30,000.00 ",Partial High School,Clerical,Port Hammond,British Columbia,Canada,9,9,$148.89 
18323,Jeremy,Clark,S,M,"$40,000.00 ",High School,Skilled Manual,Edmonds,Washington,United States,2,2,$39.98 
18324,Jackson,Butler,S,M,"$40,000.00 ",High School,Skilled Manual,Langford,British Columbia,Canada,2,2,"$1,735.98 "
18325,Colleen,Xu,M,F,"$40,000.00 ",Bachelors,Management,Hobart,Tasmania,Australia,6,6,$108.85 
18326,Jay,Srini,M,M,"$40,000.00 ",Bachelors,Management,Matraville,New South Wales,Australia,4,4,$97.96 
18327,Jon,Sharma,S,M,"$30,000.00 ",Partial High School,Clerical,Berkeley,California,United States,2,2,$13.98 
18328,Alvin,Rai,M,M,"$40,000.00 ",High School,Skilled Manual,Concord,California,United States,2,2,$7.28 
18329,Marcus,Bailey,S,M,"$30,000.00 ",Partial High School,Clerical,N. Vancouver,British Columbia,Canada,7,7,$146.53 
18330,Kellie,Diaz,S,F,"$60,000.00 ",Graduate Degree,Management,Sunbury,Victoria,Australia,3,3,$88.97 
18331,Jerry,Chande,M,M,"$30,000.00 ",Partial College,Clerical,Cranbourne,Victoria,Australia,3,3,"$4,752.75 "
18332,Emmanuel,Malhotra,M,M,"$30,000.00 ",Partial College,Clerical,Cranbourne,Victoria,Australia,3,3,"$4,752.75 "
18333,Meredith,Patel,S,F,"$30,000.00 ",Partial College,Clerical,Caloundra,Queensland,Australia,3,3,$27.77 
18334,Edwin,Ye,M,M,"$30,000.00 ",Partial College,Clerical,Cloverdale,South Australia,Australia,2,2,"$4,698.76 "
18335,Ricky,Diaz,M,M,"$40,000.00 ",Bachelors,Management,Gold Coast,Queensland,Australia,4,4,"$6,035.60 "
18336,Carla,Gonzalez,M,F,"$40,000.00 ",Bachelors,Management,Malabar,New South Wales,Australia,7,7,"$6,145.07 "
18337,Audrey,Serrano,S,F,"$50,000.00 ",Graduate Degree,Management,Townsville,Queensland,Australia,2,2,"$6,021.62 "
18338,Nina,Andersen,S,F,"$50,000.00 ",Graduate Degree,Management,Warrnambool,Victoria,Australia,6,6,"$6,124.58 "
18339,Donna,Nath,S,F,"$40,000.00 ",Partial College,Skilled Manual,Bellflower,California,United States,2,2,$13.98 
